REPORT_DATE,CIK,REGISTRANT_NAME,SECURITY_KEY,ISSUER_NAME,BALANCE,PREV_BALANCE,POSITION_CHANGE,POSITION_CHANGE_PCT
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AER000601016,RAK Properties PJSC,619958.0,8729674.0,-8109716.0,-92.89826859513883
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AES000101015,SHUAA CAPITAL PSC,8374470.0,1104741.0,7269729.0,658.0482665167673
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AES000201013,Sharjah Islamic Bank,2476.0,9203658.0,-9201182.0,-99.97309765312879
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AEU000101011,Union Properties PJSC,3485475.0,1661173.0,1824302.0,109.82010904342896
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AEU000101011,Union Properties PJSC,219656.0,3485475.0,-3265819.0,-93.69796082313027
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AEZ000101010,Ghitha Holding PJSC,83317.0,31566.0,51751.0,163.9453842742191
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AN8068571086,SLB Ltd,247508.0,571172.0,-323664.0,-56.66664332285196
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AN8068571086,SLB Ltd,1923.0,247508.0,-245585.0,-99.22305541639058
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AN8068571086,SLB Ltd,20400.0,1923.0,18477.0,960.8424336973479
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000606306,Raiffeisen Bank International AG,157456.0,3145.0,154311.0,4906.550079491256
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000606306,Raiffeisen Bank International AG,8620.0,157456.0,-148836.0,-94.52545473021034
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000606306,Raiffeisen Bank International AG,696.0,8620.0,-7924.0,-91.92575406032482
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000606306,Raiffeisen Bank International AG,5839.0,696.0,5143.0,738.9367816091954
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000609607,Porr Ag,9069.0,1054.0,8015.0,760.4364326375712
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000644505,Lenzing AG,793.0,22672.0,-21879.0,-96.50229357798165
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000644505,Lenzing AG,2482.0,793.0,1689.0,212.98865069356873
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000652011,Erste Group Bank AG,7702.0,421825.0,-414123.0,-98.17412434066259
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000652011,Erste Group Bank AG,480.0,7702.0,-7222.0,-93.76785250584264
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000652011,Erste Group Bank AG,6898.0,480.0,6418.0,1337.0833333333333
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000652011,Erste Group Bank AG,13389.0,6898.0,6491.0,94.09973905479849
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000652011,Erste Group Bank AG,36229.0,13389.0,22840.0,170.5877959519008
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000720008,Telekom Austria AG,3702.0,157718.0,-154016.0,-97.65277267020885
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000730007,ANDRITZ AG,2840.0,40991.0,-38151.0,-93.07164987436266
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000743059,OMV AG,511.0,316402.0,-315891.0,-99.83849659610242
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000743059,OMV AG,15666.0,511.0,15155.0,2965.753424657534
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000743059,OMV AG,6381.0,15666.0,-9285.0,-59.26847950976637
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000743059,OMV AG,6362.0,6381.0,-19.0,-0.2977589719479706
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000743059,OMV AG,18051.0,6362.0,11689.0,183.7315309651053
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,95156.0,1665.0,93491.0,5615.075075075075
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,9595.0,95156.0,-85561.0,-89.91655807305897
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,607.0,9595.0,-8988.0,-93.67378843147472
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,2561.0,607.0,1954.0,321.91103789126856
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,2901.0,2561.0,340.0,13.276064037485359
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000746409,Verbund AG,763.0,2901.0,-2138.0,-73.69872457773181
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000758305,Palfinger AG,6079.0,543.0,5536.0,1019.5211786372008
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000818802,DO & CO AG,2951.0,372.0,2579.0,693.2795698924731
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000821103,UNIQA Insurance Group AG,5032.0,130798.0,-125766.0,-96.15284637379776
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000908504,Vienna Insurance Group AG Wiener Versicherung Gruppe,1696.0,39791.0,-38095.0,-95.73772963735519
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000937503,voestalpine AG,4910.0,373600.0,-368690.0,-98.68576017130621
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000946652,SBO AG,5629.0,504.0,5125.0,1016.8650793650794
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000969985,AT&S Austria Technologie & Systemtechnik AG,14102.0,1071.0,13031.0,1216.7133520074697
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000A0E9W5,Kontron AG,2095.0,54589.0,-52494.0,-96.16223048599535
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000A0E9W5,Kontron AG,36118.0,2095.0,34023.0,1624.0095465393792
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000A0E9W5,Kontron AG,1882.0,36118.0,-34236.0,-94.78930173320782
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000A3EPA4,ams-OSRAM AG,4348.0,14923.0,-10575.0,-70.8637673390069
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000A3EPA4,ams-OSRAM AG,64465.0,4348.0,60117.0,1382.635694572217
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000APOST4,Oesterreichische Post AG,1432.0,37348.0,-35916.0,-96.16579201028166
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000BAWAG2,BAWAG Group AG,1917.0,94471.0,-92554.0,-97.97080585576526
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000BAWAG2,BAWAG Group AG,1363.0,1917.0,-554.0,-28.899321857068337
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000BAWAG2,BAWAG Group AG,101.0,1363.0,-1262.0,-92.58987527512839
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AT0000BAWAG2,BAWAG Group AG,3400.0,101.0,3299.0,3266.3366336633667
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ALL7,Aristocrat Leisure Ltd,13643.0,904388.0,-890745.0,-98.49146605218114
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ALL7,Aristocrat Leisure Ltd,26623.0,13643.0,12980.0,95.1403650223558
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ALL7,Aristocrat Leisure Ltd,1471.0,26623.0,-25152.0,-94.47470232505728
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ALL7,Aristocrat Leisure Ltd,7752.0,1471.0,6281.0,426.9884432358939
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ALL7,Aristocrat Leisure Ltd,25958.0,7752.0,18206.0,234.85552115583076
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000AMP6,AMP Ltd,90541.0,4450945.0,-4360404.0,-97.96580276772686
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,75027.0,3589852.0,-3514825.0,-97.91002526009429
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,287243.0,75027.0,212216.0,282.8528396443947
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,81534.0,287243.0,-205709.0,-71.61497408117864
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,4501.0,81534.0,-77033.0,-94.47960360095175
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,9939.0,4501.0,5438.0,120.81759608975784
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,243850.0,9939.0,233911.0,2353.4661434751984
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ANZ3,ANZ Group Holdings Ltd,24378.0,243850.0,-219472.0,-90.0028706171827
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000APA1,APA Group,2447604.0,34395.0,2413209.0,7016.162232882687
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000APA1,APA Group,1014.0,2447604.0,-2446590.0,-99.9585717297406
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000APA1,APA Group,513754.0,1014.0,512740.0,50566.07495069034
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ARB5,ARB Corp Ltd,19227.0,94841.0,-75614.0,-79.72712223616368
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ARU5,Arafura Rare Earths Ltd,2252426.0,153298.0,2099128.0,1369.3120588657387
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ASX7,ASX Ltd,248600.0,4884.0,243716.0,4990.09009009009
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ASX7,ASX Ltd,10181.0,248600.0,-238419.0,-95.90466613032986
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ASX7,ASX Ltd,492.0,10181.0,-9689.0,-95.1674688144583
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ASX7,ASX Ltd,453.0,492.0,-39.0,-7.926829268292683
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000AUB9,AUB Group Ltd,1589.0,116601.0,-115012.0,-98.6372329568357
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BHP4,BHP Group Ltd,5687280.0,6051716.0,-364436.0,-6.022027471216428
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BHP4,BHP Group Ltd,276560.0,5687280.0,-5410720.0,-95.1372184946055
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BHP4,BHP Group Ltd,16422.0,276560.0,-260138.0,-94.06204801851317
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BHP4,BHP Group Ltd,41102.0,16422.0,24680.0,150.28620143709657
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BHP4,BHP Group Ltd,367896.0,41102.0,326794.0,795.0805313610043
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BOE4,Boss Energy Ltd,295011.0,1355351.0,-1060340.0,-78.23360885851709
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BPT9,Beach Energy Ltd,428103.0,1875240.0,-1447137.0,-77.17076214244577
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BRN8,BrainChip Holdings Ltd,846781.0,3011284.0,-2164503.0,-71.87973635166925
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BWP3,BWP Property Group Ltd,377930.0,594419.0,-216489.0,-36.4202692040463
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BXB1,Brambles Ltd,33803.0,1617954.0,-1584151.0,-97.91075642447188
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BXB1,Brambles Ltd,3737.0,33803.0,-30066.0,-88.94476821583883
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BXB1,Brambles Ltd,155140.0,3737.0,151403.0,4051.4583890821514
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BXB1,Brambles Ltd,187754.0,155140.0,32614.0,21.022302436508962
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000BXB1,Brambles Ltd,67514.0,187754.0,-120240.0,-64.04124545948422
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CAR3,CAR Group Ltd,9344.0,656618.0,-647274.0,-98.57695037297181
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CAR3,CAR Group Ltd,118.0,9344.0,-9226.0,-98.73715753424658
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CAT9,Catapult Sports Ltd,24477.0,137643.0,-113166.0,-82.2170397332229
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,41655.0,1979290.0,-1937635.0,-97.89545746201921
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,1328.0,41655.0,-40327.0,-96.81190733405354
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,32029.0,1328.0,30701.0,2311.8222891566265
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,2817.0,32029.0,-29212.0,-91.20484560866714
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,12381.0,2817.0,9564.0,339.51011714589987
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CBA7,Commonwealth Bank of Australia,130996.0,12381.0,118615.0,958.0405459978999
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CHN7,Chalice Mining Ltd,156044.0,741110.0,-585066.0,-78.94455613876482
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CIA2,Champion Iron Ltd,7881.0,283111.0,-275230.0,-97.21628619163508
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CIP0,Centuria Industrial REIT,330440.0,395736.0,-65296.0,-16.4998888147654
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CIP0,Centuria Industrial REIT,322084.0,330440.0,-8356.0,-2.528749546059799
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CLW0,Charter Hall Long Wale REIT,659970.0,483415.0,176555.0,36.52244965505828
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CLW0,Charter Hall Long Wale REIT,397837.0,659970.0,-262133.0,-39.71892661787657
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CMM9,Capricorn Metals Ltd,3807.0,506670.0,-502863.0,-99.24862336431998
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CNI5,Centuria Capital Group,41968.0,503549.0,-461581.0,-91.66555787023705
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000COH5,Cochlear Ltd,1678.0,84732.0,-83054.0,-98.01963838927442
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000COH5,Cochlear Ltd,5336.0,1678.0,3658.0,217.99761620977355
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000COH5,Cochlear Ltd,150.0,5336.0,-5186.0,-97.18890554722638
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000COH5,Cochlear Ltd,139.0,150.0,-11.0,-7.333333333333333
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000COH5,Cochlear Ltd,2860.0,139.0,2721.0,1957.5539568345323
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CPU5,Computershare Ltd,13108.0,644608.0,-631500.0,-97.9665160841938
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CPU5,Computershare Ltd,1450.0,13108.0,-11658.0,-88.93805309734513
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CPU5,Computershare Ltd,30667.0,1450.0,29217.0,2014.9655172413795
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CPU5,Computershare Ltd,7288.0,30667.0,-23379.0,-76.23504092346822
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,585299.0,12085.0,573214.0,4743.185767480348
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,29003.0,585299.0,-556296.0,-95.04475490304955
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,377.0,29003.0,-28626.0,-98.70013446884805
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,854.0,377.0,477.0,126.52519893899203
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,10497.0,854.0,9643.0,1129.1569086651054
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CSL8,CSL Ltd,33739.0,10497.0,23242.0,221.41564256454225
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CUV3,Clinuvel Pharmaceuticals Ltd,23189.0,17137.0,6052.0,35.315399428137944
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CXO2,Core Lithium Ltd,1317041.0,4235226.0,-2918185.0,-68.90269846284473
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000CYL6,Catalyst Metals Ltd,8412.0,123157.0,-114745.0,-93.16969396786216
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000DRO2,DroneShield Ltd,23673.0,1700137.0,-1676464.0,-98.60758280068018
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000DXS1,Dexus,722658.0,783458.0,-60800.0,-7.760467057583176
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000DXS1,Dexus,651128.0,722658.0,-71530.0,-9.898181435755225
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000DYL4,Deep Yellow Ltd,45308.0,1733920.0,-1688612.0,-97.38696133616315
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000DYL4,Deep Yellow Ltd,589058.0,45308.0,543750.0,1200.119184250022
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EMR4,Emerald Resources NL,267301.0,12569.0,254732.0,2026.6687882886465
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EOS8,Electro Optic Systems Holdings Ltd,100599.0,3857.0,96742.0,2508.218822919367
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EVN4,Evolution Mining Ltd,2513549.0,51158.0,2462391.0,4813.305836819266
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EVN4,Evolution Mining Ltd,78479.0,2513549.0,-2435070.0,-96.87776128494014
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EVN4,Evolution Mining Ltd,1058.0,78479.0,-77421.0,-98.65186865276061
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EVN4,Evolution Mining Ltd,69960.0,1058.0,68902.0,6512.476370510397
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000EVN4,Evolution Mining Ltd,28431.0,69960.0,-41529.0,-59.36106346483705
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FLT9,Flight Centre Travel Group Ltd,72955.0,327773.0,-254818.0,-77.74221793741401
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,1868669.0,42359.0,1826310.0,4311.504048726363
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,2048953.0,1868669.0,180284.0,9.647722523357533
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,6262.0,2048953.0,-2042691.0,-99.69438049579468
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,104950.0,6262.0,98688.0,1575.9821143404663
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,132605.0,104950.0,27655.0,26.350643163411146
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000FMG4,Fortescue Ltd,48444.0,132605.0,-84161.0,-63.46744089589382
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMD9,Genesis Minerals Ltd,47960.0,1326867.0,-1278907.0,-96.38547043524332
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMG2,Goodman Group,51153.0,2477920.0,-2426767.0,-97.93564763995609
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMG2,Goodman Group,9201.0,51153.0,-41952.0,-82.0127851738901
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMG2,Goodman Group,853.0,9201.0,-8348.0,-90.72926855776547
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMG2,Goodman Group,12671.0,853.0,11818.0,1385.4630715123096
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GMG2,Goodman Group,111161.0,12671.0,98490.0,777.2867177018388
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GPT8,GPT Group/The,2107826.0,1396614.0,711212.0,50.9240205239243
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000GPT8,GPT Group/The,1162924.0,2107826.0,-944902.0,-44.828273301496424
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000HVN7,Harvey Norman Holdings Ltd,7810.0,699856.0,-692046.0,-98.88405614869345
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IAG3,Insurance Australia Group Ltd,3707302.0,60224.0,3647078.0,6055.854808714134
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IAG3,Insurance Australia Group Ltd,2573.0,3707302.0,-3704729.0,-99.930596428346
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IAG3,Insurance Australia Group Ltd,167827.0,2573.0,165254.0,6422.619510299262
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IAG3,Insurance Australia Group Ltd,150637.0,167827.0,-17190.0,-10.242690389508244
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IAG3,Insurance Australia Group Ltd,285701.0,150637.0,135064.0,89.66190245424431
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IEL5,IDP Education Ltd,148172.0,280710.0,-132538.0,-47.21527555128068
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IFL2,Insignia Financial Ltd,599524.0,835118.0,-235594.0,-28.210863614483223
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ILU1,Iluka Resources Ltd,11283.0,643959.0,-632676.0,-98.24786981779896
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000ILU1,Iluka Resources Ltd,248731.0,11283.0,237448.0,2104.4757599929094
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000INA9,Ingenia Communities Group,19326.0,1859316.0,-1839990.0,-98.96058550563755
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000INA9,Ingenia Communities Group,316080.0,19326.0,296754.0,1535.5169202111147
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000IRE2,IRESS Ltd,189685.0,220597.0,-30912.0,-14.012883221440001
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000KAR6,Karoon Energy Ltd,638856.0,12531.0,626325.0,4998.204452956667
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000KGN2,Kogan.com Ltd,75582.0,187476.0,-111894.0,-59.684439608269855
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000LLC3,Lendlease Corp Ltd,79637.0,674675.0,-595038.0,-88.19624263534294
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000LTR4,Liontown Ltd,948200.0,2839000.0,-1890800.0,-66.60091581542797
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000LTR4,Liontown Ltd,20508.0,948200.0,-927692.0,-97.83716515503058
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000LYC6,Lynas Rare Earths Ltd,1022544.0,22008.0,1000536.0,4546.237731733915
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000LYC6,Lynas Rare Earths Ltd,7069.0,1022544.0,-1015475.0,-99.30868500524183
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MFG4,Magellan Financial Group Ltd,73209.0,165802.0,-92593.0,-55.845526591959086
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MIN4,Mineral Resources Ltd,1008.0,194251.0,-193243.0,-99.4810837524646
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MP15,Megaport Ltd,12820.0,255996.0,-243176.0,-94.99210925170706
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MP15,Megaport Ltd,75143.0,12820.0,62323.0,486.13884555382214
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,1844652.0,3291935.0,-1447283.0,-43.964507197134814
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,70553.0,1844652.0,-1774099.0,-96.17526774697883
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,7829.0,70553.0,-62724.0,-88.90337760265332
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,777627.0,7829.0,769798.0,9832.64784774556
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,8489.0,777627.0,-769138.0,-98.90834551783824
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MPL3,Medibank Pvt Ltd,223046.0,8489.0,214557.0,2527.4708446224527
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,430309.0,9019.0,421290.0,4671.1387071737445
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,320.0,430309.0,-429989.0,-99.92563483450266
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,4297.0,320.0,3977.0,1242.8125
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,365.0,4297.0,-3932.0,-91.50570165231558
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,13905.0,365.0,13540.0,3709.58904109589
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MQG1,Macquarie Group Ltd,33981.0,13905.0,20076.0,144.3797195253506
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MSB8,Mesoblast Ltd,26389.0,1176683.0,-1150294.0,-97.75733991227884
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MTS0,Metcash Ltd,15304.0,1720630.0,-1705326.0,-99.11055834200265
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000MYR2,Myer Holdings Ltd,495970.0,829363.0,-333393.0,-40.19868260339562
2026-03-31,1168164,SPDR INDEX SHARES FUNDS,AU000000NAB4,National Australia Bank Ltd,76105.0,3674820.0,-3598715.0,-97.92901421021982
