date,shares_outstanding,nav,fund_aum,class_aum,shares_change,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2025-04-10,1985458.0,125.6541,355899032.64,249480938.0778,16500.0,2073292.65,0.008310425100908706,1.8010964648797534,414658.52999999997,222772.68586499998
2025-04-11,1985458.0,125.4247,355249357.3,249025474.0126,0.0,0.0,0.0,-0.2284179760797434,414658.52999999997,222772.68586499998
2025-04-14,1985458.0,128.7204,364584002.86,255568947.94320002,0.0,0.0,0.0,-0.22676537368696845,414658.52999999997,222772.68586499998
2025-04-15,1985458.0,131.4753,372386950.73,261038686.1874,0.0,0.0,0.0,-0.22514815261054574,414658.52999999997,222772.68586499998
2025-04-16,1985458.0,132.1162,374202293.98,262311166.2196,0.0,0.0,0.0,-0.22356506735213597,414658.52999999997,222772.68586499998
2025-04-17,1985458.0,131.8715,373509216.62,261825324.64699998,0.0,0.0,0.0,-0.22201493297847522,0.0,222772.68586499998
2025-04-22,1985458.0,133.392,377815678.81,264844213.53599998,0.0,0.0,0.0,-0.22049662138462853,0.0,222772.68586499998
2025-04-23,1985458.0,135.4097,383530633.18,268850272.1426,0.0,0.0,0.0,-0.21900905783536154,0.0,222772.68586499998
2025-04-24,2153458.0,135.12,405410088.98,290975244.96000004,168000.0,22700160.0,0.07801405924796304,3.0,4540032.0,1303329.9961199998
2025-04-25,2153385.0,136.9205,411874199.12,294842550.8925,-73.0,-9995.1965,-3.39001153997079e-05,-0.19525975623380834,4538032.9607,1302830.236295
2025-04-28,2161185.0,137.9492,416044845.65,298133741.802,7800.0,1076003.76,0.003609131101687269,0.1869640835567544,4753233.7127,1356630.4242949998
2025-04-29,2161185.0,137.6772,415224469.9,297545899.482,0.0,0.0,0.0,-0.1940000548302567,4753233.7127,1302492.1442949998
2025-04-30,2169185.0,136.8498,413823740.55,296852533.413,8000.0,1094798.4,0.0036880210770404553,0.19767903508367066,4972193.3927,1293779.3792949999
2025-05-02,2169185.0,138.4881,418778033.42,300406309.1985,0.0,0.0,0.0,-0.19637546894333105,432161.3926999999,1346712.980675
2025-05-05,2156185.0,139.2227,420999286.31,300189897.3995,-13000.0,-1809895.1,-0.006029167256056414,-0.8378006155756302,72181.41199999997,1256218.2256749999
2025-05-06,2156185.0,139.3465,421373585.38,300456833.10249996,0.0,0.0,0.0,-0.18550161840460766,-143019.34000000003,1256218.2256749999
2025-05-07,2184185.0,138.8367,424789660.93,303245037.5895,28000.0,3887427.6,0.012819426925832747,1.189959217834507,634466.1799999999,1450589.605675
2025-05-08,2184185.0,138.9452,425121585.87,303482021.662,0.0,0.0,0.0,-0.19784348763022,415506.5,1450589.605675
2025-05-09,2184185.0,139.616,427173939.98,304947172.96000004,0.0,0.0,0.0,-0.19668491516688413,415506.5,1450589.605675
2025-05-12,2184185.0,140.651,430340584.48,307207804.435,0.0,0.0,0.0,-0.19554646893740057,777485.52,1450589.605675
2025-05-13,2184185.0,141.8279,433941532.33,309778371.7615,0.0,0.0,0.0,-0.19442757268475439,777485.52,1346924.973175
2025-05-14,2184185.0,142.555,436166278.6,311366492.675,0.0,0.0,0.0,-0.19332767299800954,0.0,1346924.973175
2025-05-15,2253185.0,143.485,448912054.67,323298249.725,69000.0,9900465.000000002,0.030623317659224613,3.0,1980093.0000000005,1841948.223175
2025-05-16,2432218.0,144.8654,479166500.66,352344233.4572,179033.0,25935687.1582,0.07360894459296001,3.0,7167230.431640001,3138732.581085
2025-05-19,2432218.0,145.2169,480329218.31,353199158.0842,0.0,0.0,0.0,-0.23453062160705382,7167230.431639999,3138732.581085
2025-05-20,2432218.0,147.527,489039868.83,358817824.886,0.0,0.0,0.0,-0.23323794867532285,7167230.431639999,3138732.581085
2025-05-21,2432218.0,147.3639,488499321.46,358421130.1302,0.0,0.0,0.0,-0.23196642943600565,7167230.431639999,3138732.581085
2025-05-22,2460418.0,147.0464,507161704.14,361795609.3952,28200.0,4146708.48,0.01146146711656312,0.735559990877434,6016479.12764,3346068.005085
2025-05-23,2610418.0,145.3078,522961339.82000005,379314096.6604,150000.0,21796169.999999996,0.05746206163150882,3.0,5188575.695999999,3300868.505085
2025-05-26,2603192.0,146.5166,527311712.4200001,381410840.9872,-7226.0,-1058728.9516,-0.0027758229127932167,-0.4732967458036212,4976829.905679999,3248431.81733
2025-05-27,2593557.0,146.7398,528115136.48,380578035.46860003,-9635.0,-1413837.973,-0.0037149752251444635,-0.5427273279505009,4694062.3110799985,3123939.7306799996
2025-05-28,2593557.0,145.3029,524133575.93,376851353.4153,0.0,0.0,0.0,-0.25177158037786995,4694062.3110799985,3123939.7306799996
2025-05-29,2586331.0,145.4685,525782364.26,376229691.07350004,-7226.0,-1051155.381,-0.002793919262460992,-0.46781952984798825,3654489.538879999,3016642.04163
2025-05-30,2586331.0,145.8312,527093039.36,377167753.3272,0.0,0.0,0.0,-0.24684840546862624,-704744.4611200008,3016642.04163
2025-06-02,2586331.0,146.351,528971806.71000004,378512128.181,0.0,0.0,0.0,-0.24559770312693166,-492998.6708000008,3107136.7966299998
2025-06-03,2586331.0,145.5807,526187678.69,376519877.4117,0.0,0.0,0.0,-0.24436583200359405,-210231.07620000077,3107136.7966299998
2025-06-04,2593557.0,145.3007,525175695.79999995,376845647.5899,7226.0,1049942.8582000001,0.0027861350261436323,-0.022139830188566998,-242.50456000072882,2965262.55954
2025-06-05,2601557.0,146.3522,530147210.0899999,380743590.3754,8000.0,1170817.6,0.0030750815761484375,0.0010018998257480313,444152.0916399993,3023803.4395399997
2025-06-06,2608786.0,146.8055,531789279.62,382984133.12299997,7229.0,1061256.9594999999,0.0027710206969831946,-0.02336300826175891,656403.4835399992,3076866.287515
2025-06-09,2608786.0,146.8415,531919679.04,383078049.41899997,0.0,0.0,0.0,-0.24624544500402343,656403.4835399992,3076866.287515
2025-06-10,2608786.0,146.5479,530855958.9499999,382312109.8494,0.0,0.0,0.0,-0.24506574694439823,656403.4835399992,3076866.287515
2025-06-11,2615937.0,145.6459,528630328.84,381000498.70830005,7151.0,1041513.8309000001,0.0027336285239285196,-0.021980175063189444,654717.6780799993,3128941.97906
2025-06-12,2615937.0,145.1785,526933678.10999995,379777809.75450003,0.0,0.0,0.0,-0.24482956119526333,420554.1580799992,2633918.72906
2025-06-13,2615937.0,143.3391,520257322.4499999,374966055.2367,0.0,0.0,0.0,-0.24368834669813877,208302.76617999928,1337134.3711499998
2025-06-16,2608704.0,145.4016,527743460.97,379309735.5264,-7233.0,-1051689.7728,-0.0027726411275483913,-0.47029946696514624,-2035.188380000717,1284549.88251
2025-06-17,2608704.0,143.5376,520978004.55,374447111.2704,0.0,0.0,0.0,-0.23927129448400755,-2035.188380000717,1284549.88251
2025-06-18,2608704.0,143.6564,521409090.6,374757025.3056,0.0,0.0,0.0,-0.23818744201629036,-210337.95456000074,1284549.88251
2025-06-19,2568339.0,141.8128,510390592.02,364223344.93920004,-40365.0,-5724273.672,-0.015716383234456198,-1.5299361709845742,-1355192.6889600009,791000.7749099998
2025-06-20,2508029.0,142.8995,506728139.27,358396090.0855,-60310.0,-8618268.844999999,-0.02404677138900706,-2.167721913978362,-3078846.4579600007,-729721.1673399999
2025-06-23,2508029.0,142.8112,506414877.06,358174631.1248,0.0,0.0,0.0,-0.20054882834602547,-2868508.5034000007,-676784.71976
2025-06-24,2508029.0,144.8288,513569447.49,363234830.4352,0.0,0.0,0.0,-0.19968476738368823,-2868508.5034000007,-606092.82111
2025-06-25,2508029.0,142.5231,505393263.81,357452067.9699,0.0,0.0,0.0,-0.19968476738368823,-2868508.5034000007,-606092.82111
2025-06-26,2508029.0,142.6198,505736189.12,357694594.3742,0.0,0.0,0.0,-0.19968476738368823,-1723653.7690000006,-553535.0520599999
2025-06-27,2508029.0,144.2763,511610099.84,361849144.4127,0.0,0.0,0.0,-0.19968476738368823,0.0,-553535.0520599999
2025-06-30,2508029.0,144.5215,512479689.12,362464113.1235,0.0,0.0,0.0,-0.19968476738368823,0.0,-553535.0520599999
2025-07-01,2508029.0,144.5937,512735744.36,362645192.8173,0.0,0.0,0.0,-0.19968476738368823,0.0,-553535.0520599999
2025-07-02,2508029.0,145.2623,515106659.65999997,364322061.00670004,0.0,0.0,0.0,-0.19968476738368823,0.0,-606032.19497
2025-07-03,2508029.0,146.6974,520195428.84999996,367921333.42459995,0.0,0.0,0.0,-0.19968476738368823,0.0,-664573.07497
2025-07-04,2487129.0,145.2355,511976179.77,361219423.87950003,-20900.0,-3035421.95,-0.008403263361088226,-0.8838658525792168,-607084.3900000008,-869407.020445
2025-07-07,2487129.0,146.2901,515693811.31,363842350.1229,0.0,0.0,0.0,-0.19330164090514002,-607084.3900000008,-869407.020445
2025-07-08,2487129.0,146.3922,516053633.87,364096285.9938,0.0,0.0,0.0,-0.19330164090514002,-607084.3900000008,-869407.020445
2025-07-09,2487129.0,148.2105,522463477.6399999,368618632.6545,0.0,0.0,0.0,-0.19330164090514002,-607084.3900000008,-921482.7119900001
2025-07-10,2486070.0,147.0374,518328156.5,365545269.018,-1059.0,-155712.6066,-0.0004259735244783936,-0.22800149294026792,-638226.9113200008,-929268.34232
2025-07-11,2486070.0,145.6569,513609424.07000005,362113249.383,0.0,0.0,0.0,-0.19299796735788421,-31142.521320000746,-929268.34232
2025-07-14,2484036.0,145.9391,514457529.81,362517978.2076,-2034.0,-296840.1294,-0.0008188287126273531,-0.2632302603537796,-90510.54720000074,-891525.8601499998
2025-07-15,2482712.0,144.2606,508540506.94,358157522.7472,-1324.0,-191001.0344,-0.0005332877917374226,-0.23935528306585122,-128710.75408000076,-901075.91187
2025-07-16,2481682.0,144.391,509000292.93,358332545.662,-1030.0,-148722.72999999998,-0.0004150410890678177,-0.22932995089939096,-158455.30008000074,-908512.04837
2025-07-17,2480285.0,145.5202,512980933.07,360931569.25699997,-1397.0,-203291.71939999997,-0.0005632417242373356,-0.24111348516482004,-167971.1226400007,-632462.95074
2025-07-18,2428961.0,145.4607,505498346.24,353318367.3327,-51324.0,-7465624.9668000005,-0.021130022260546794,-1.8892583449359264,-1661096.1160000009,-574830.7568300001
2025-07-21,2428961.0,145.898,507017877.97,354380551.978,0.0,0.0,0.0,-0.1775870666155226,-1601728.0901200008,-574830.7568300001
2025-07-22,2391561.0,146.0004,501913427.59,349168862.6244,-37400.0,-5460414.960000001,-0.015638321581594616,-1.4216953526116127,-2655610.875240001,-847851.5048300002
2025-07-23,2391561.0,146.2743,502854881.6,349823911.18230003,0.0,0.0,0.0,-0.1656158654402471,-2625866.329240001,-847851.5048300002
2025-07-24,2387708.0,148.2362,509599531.4,353944760.6296,-3853.0,-571154.0786,-0.001613681404928911,-0.2940740155159734,-2699438.8010800006,-876409.2087600001
2025-07-25,2387708.0,148.0348,508907314.65,353463876.2384,0.0,0.0,0.0,-0.1644945852627503,-1206313.8077200009,-876409.2087600001
2025-07-28,2387708.0,147.8755,508359824.54,353083514.354,0.0,0.0,0.0,-0.1644945852627503,-1206313.8077200009,-876409.2087600001
2025-07-29,2386649.0,149.1987,512908458.33000004,356084928.1563,-1059.0,-158001.4233,-0.00044371836830635754,-0.19981757224337873,-145831.10038000075,-884309.2799250002
2025-07-30,2375998.0,149.5413,514086421.9599999,355309829.7174,-10651.0,-1592764.3863000001,-0.004482747881100911,-0.5160852776677789,-464383.97764000075,-963947.4992400002
2025-07-31,2373879.0,149.7103,514667593.52,355394137.25369996,-2119.0,-317236.1257,-0.0008926318485483043,-0.22730184583870056,-413600.38706000074,-979809.305525
2025-08-01,2373879.0,146.8991,505003401.47,348720688.6089,0.0,0.0,0.0,-0.15566315634409106,-413600.38706000074,-828038.2080250002
2025-08-04,2371543.0,149.5903,514255022.22,354759828.83290005,-2336.0,-349442.94080000004,-0.0009850127111336374,-0.23402686055394217,-483488.9752200007,-845510.355065
2025-08-05,2368075.0,149.8121,515017570.15999997,354766288.7075,-3468.0,-519548.36279999994,-0.001464480643560698,-0.27146538235168804,-555798.3631200008,-871487.773205
2025-08-06,2366630.0,151.1536,519629427.24000007,357724644.36800003,-1445.0,-218416.95200000002,-0.0006105728398608992,-0.202534737494205,-280928.87626000075,-882408.620805
2025-08-07,2366630.0,152.7567,525140457.5199999,361518588.921,0.0,0.0,0.0,-0.15355310930245622,-217481.65112000075,-874622.9904750001
2025-08-08,2366630.0,154.1516,529935693.0,364819801.108,0.0,0.0,0.0,-0.15355310930245622,-217481.65112000075,-874622.9904750001
2025-08-11,2337852.0,154.4796,528746204.0199999,361150441.81920004,-28778.0,-4445613.9288,-0.012309590170806363,-1.1268305443449629,-1036715.8487200007,-1082061.680445
2025-08-12,2335444.0,154.5131,528861098.4100001,360856692.3164,-2408.0,-372067.54480000003,-0.0010310673259560069,-0.21194078749463424,-1007219.6851200007,-1091115.005965
2025-08-13,2333855.0,156.184,534580242.59000003,364510809.32,-1589.0,-248176.376,-0.0006808477818887634,-0.18304866181560228,-1013171.5699200009,-1096087.688265
2025-08-14,2330122.0,158.1193,541204396.67,368437259.5546,-3733.0,-590259.3469,-0.0016020620379533777,-0.2597059205368058,-1131223.4393000007,-1115436.0696400001
2025-08-15,2327497.0,158.8558,543725370.56,369736397.93259996,-2625.0,-416996.475,-0.0011278210025619797,-0.22040911468557703,-1214622.7343000008,-763004.64505
2025-08-18,2324727.0,158.5863,542802691.54,368669853.4401,-2770.0,-439284.051,-0.0011915377590573,-0.22474326448906426,-413356.7587400007,-784968.8476000001
2025-08-19,2331527.0,159.129,545742413.74,371013559.983,6800.0,1082077.2,0.0029165435356313697,0.11786630082849012,-122527.80978000075,-457844.2396
2025-08-20,2330323.0,159.0055,545319014.48,370534173.77650005,-1204.0,-191442.622,-0.0005166665736895701,-0.16195134610118936,-111181.05898000076,-467416.3707
2025-08-21,2327867.0,159.1226,545720699.46,370416249.4942,-2456.0,-390805.1056,-0.0010550430930976727,-0.20514335742303078,-71290.21072000076,-458398.92205
2025-08-22,2327867.0,160.0919,549045054.1,372672650.97730005,0.0,0.0,0.0,-0.11636332504428762,12109.08427999923,-458398.92205
